gene_id	diff	count_min
b5v5_20634	-15	389
b5v5_12782	-1.5	389
b5v5_17591	49	389
b5v5_06823	80.5	389
b5v5_19129	-8	389
b5v5_15341	29	389
b5v5_17498	-3	389
b5v5_19974	2	389
b5v5_20507	68	389
b5v5_14773	-7	389
b5v5_14809	-17	389
b5v5_12083	19	389
b5v5_13705	23	389
b5v5_15222	-7	370
b5v5_11723	-12	389
b5v5_15150	-3	389
b5v5_13632	1	389
b5v5_14046	-1	389
b5v5_24097	2	389
b5v5_24543	-7	389
b5v5_03718	-5	389
b5v5_12580	-9	389
b5v5_21643	-12	389
b5v5_17963	31	389
b5v5_14399	-9	389
b5v5_05980	64	389
b5v5_19425	2	186
b5v5_19377	-5	389
b5v5_16098	-14	264
b5v5_14904	-6	389
b5v5_20201	-10	389
b5v5_17604	10	389
b5v5_11635	-12	389
b5v5_20805	69	374
b5v5_12599	-9	389
b5v5_21164	-6	389
b5v5_19002	-2	389
b5v5_22349	-18	389
b5v5_13584	-12	389
b5v5_16844	-10	389
b5v5_18948	114	309
b5v5_09229	-14	389
b5v5_20312	69	389
b5v5_23839	-10	389
b5v5_17089	-4	389
b5v5_10583	-3	389
b5v5_13106	-20	389
b5v5_19963	-11.5	389
b5v5_16419	-16	389
b5v5_18874	-6	389
b5v5_11675	-13	389
b5v5_12166	23	389
b5v5_20566	-12	389
b5v5_22346	-9	389
b5v5_15125	-13	389
b5v5_16385	-7	389
b5v5_15921	-8	389
b5v5_08823	-9	389
b5v5_17617	2	389
b5v5_11651	-8	389
b5v5_15154	15.5	389
b5v5_11416	64	389
b5v5_14051	-6	389
b5v5_20808	-14	389
b5v5_16634	-11	389
b5v5_09910	-11.5	389
b5v5_17382	-15	389
b5v5_16382	10	389
b5v5_04467	65	389
b5v5_18149	0	389
b5v5_17260	28	389
b5v5_20253	14	389
b5v5_16815	-14	389
b5v5_22962	-13	389
b5v5_16325	9	389
b5v5_21113	-19	389
b5v5_10754	32	320
b5v5_19670	-4	389
b5v5_14350	14	389
b5v5_14148	11	389
b5v5_21010	33.5	389
b5v5_18322	-11	389
b5v5_13487	-4	389
b5v5_19796	-14	389
b5v5_12420	-10	389
b5v5_14414	-17	389
b5v5_12136	-5	388
b5v5_19105	-10	388
b5v5_16817	0	388
b5v5_17012	-8	388
b5v5_17728	-9	388
b5v5_21220	-7	388
b5v5_12167	-12	388
b5v5_10971	25	388
b5v5_17744	117.5	238
b5v5_19700	14	180
b5v5_15677	26	388
b5v5_13129	-8	388
b5v5_13429	-2	388
b5v5_17378	-14	388
b5v5_08233	22	388
b5v5_22154	-6	388
b5v5_21259	-3	388
b5v5_19681	-8	388
b5v5_17698	5	279
b5v5_12147	12	388
b5v5_23285	39	388
b5v5_13865	-4	388
b5v5_19848	10	388
b5v5_16187	-16	388
b5v5_20945	-8	388
b5v5_16428	-6	388
b5v5_23041	-1	388
b5v5_14380	-9	388
b5v5_16861	-2	388
b5v5_13764	8	388
b5v5_20908	-10	388
b5v5_16249	-4	388
b5v5_15123	0	388
b5v5_20484	-2	388
b5v5_20960	-15	388
b5v5_17567	-14	388
b5v5_21301	-10	388
b5v5_14587	74	388
b5v5_24805	-14	388
b5v5_18859	13	388
b5v5_15588	8	388
b5v5_22082	1	388
b5v5_10622	0	388
b5v5_14451	-12	388
b5v5_14689	-11	388
b5v5_22233	-7	388
b5v5_10659	-3	388
b5v5_17180	-13	388
b5v5_22653	-10	388
b5v5_13378	-8	388
b5v5_16145	74.5	282
b5v5_16060	21	320
b5v5_15226	-1	287
b5v5_20534	15	388
b5v5_12942	-14	388
b5v5_16899	-1	388
b5v5_08088	-12	388
b5v5_16166	54	388
b5v5_21975	-13	388
b5v5_14654	-2	388
b5v5_15145	0	388
b5v5_15986	-7	388
b5v5_18387	11	388
b5v5_16024	-20	388
b5v5_18367	-11	388
b5v5_25183	27	388
b5v5_23403	2	388
b5v5_07194	-13.5	388
b5v5_08141	-12	388
b5v5_19991	28	388
b5v5_18157	18	388
b5v5_22058	-13	388
b5v5_18506	46.5	388
b5v5_16959	34	388
b5v5_21414	-19	388
b5v5_11708	-7	388
b5v5_15534	-14	388
b5v5_19323	10	388
b5v5_18248	-13	388
b5v5_19352	-4	388
b5v5_13451	-14	388
b5v5_12908	-14	388
b5v5_14304	24	388
b5v5_18262	-5	388
b5v5_06582	17.5	164
b5v5_14007	-11	388
b5v5_20798	-5	388
b5v5_11374	-13	388
b5v5_14770	17	388
b5v5_08954	1	388
b5v5_11927	-13	388
b5v5_18708	-8.5	388
b5v5_20356	-7	388
b5v5_20063	-16	388
b5v5_17914	1	388
b5v5_23108	-4	388
b5v5_11727	-4	388
b5v5_18879	-9	388
b5v5_14333	-11	388
b5v5_22487	15	388
b5v5_18471	3	388
b5v5_17875	-10	388
b5v5_17467	-9	388
b5v5_19576	2	388
b5v5_11428	-12	388
b5v5_05968	-15	388
b5v5_15864	2	388
b5v5_16206	-1	388
b5v5_18726	-10	388
b5v5_03233	0	388
b5v5_15460	-13	388
b5v5_17324	-9	388
b5v5_14295	-11	388
b5v5_19462	-1	388
b5v5_11724	-10	388
b5v5_19650	6	388
b5v5_11275	-14	388
b5v5_21496	-8	388
b5v5_14493	16	388
b5v5_14792	7.5	388
b5v5_20158	-2	388
b5v5_14475	-12	388
b5v5_21275	-18	388
b5v5_26184	-19	388
b5v5_18939	-11	387
b5v5_18134	9	387
b5v5_17076	-6	387
b5v5_19959	22	387
b5v5_16275	1	387
b5v5_19375	0	387
b5v5_15164	-16	387
b5v5_08860	29	387
b5v5_22023	-14	387
b5v5_12131	2	387
b5v5_17584	0	387
b5v5_10517	-1	387
b5v5_18214	-5	387
b5v5_17167	2	387
b5v5_19096	-10	387
b5v5_16272	57	360
b5v5_12889	-4	387
b5v5_14431	-7	387
b5v5_19442	43	387
b5v5_22939	-10	387
b5v5_15805	35	342
b5v5_14969	-9	387
b5v5_20756	-7	387
b5v5_11749	-7	387
b5v5_15678	121	300
b5v5_17857	-10	387
b5v5_11061	-18	387
b5v5_22411	-14	387
b5v5_21558	-1	387
b5v5_20195	80	387
b5v5_16948	89	374
b5v5_12407	-3	387
b5v5_12049	6	387
b5v5_21786	-5	387
b5v5_12940	-10	387
b5v5_17284	-15	387
b5v5_18491	1	387
b5v5_06160	141	262
b5v5_22635	-1	387
b5v5_21008	15	387
b5v5_16550	-11	387
b5v5_13752	-2	387
b5v5_20498	-7	387
b5v5_18733	-15	387
b5v5_13288	21	328
b5v5_10361	100	338
b5v5_23888	-5	387
b5v5_16868	-8	387
b5v5_14492	3	387
b5v5_18261	-9	387
b5v5_15683	5	387
b5v5_14901	-4	387
b5v5_13287	-11	387
b5v5_17476	43	387
b5v5_13767	5	387
b5v5_15533	-17	387
b5v5_09685	-8	387
b5v5_21705	32	178
b5v5_19939	-13	387
b5v5_17293	4	387
b5v5_09665	85	387
b5v5_13447	-5	387
b5v5_19559	-5	387
b5v5_14789	-14	387
b5v5_21034	-12	387
b5v5_19128	-12	338
b5v5_19688	50.5	372
b5v5_21929	-1	387
b5v5_18062	-1	387
b5v5_09996	16	387
b5v5_16816	24	387
b5v5_17435	-10	387
b5v5_19933	18	387
b5v5_06971	-16	387
b5v5_20276	-8	387
b5v5_14554	-6	387
b5v5_12289	-5	387
b5v5_13391	49	387
b5v5_13381	-9	387
b5v5_12667	21	387
b5v5_08297	-16	387
b5v5_17044	-3	387
b5v5_12611	12	387
b5v5_13198	6	387
b5v5_14181	-13	387
b5v5_25880	-7	387
b5v5_23070	-1	387
b5v5_12608	-10	387
b5v5_08632	112.5	376
b5v5_19568	3	387
b5v5_21215	-10	387
b5v5_18891	51	387
b5v5_18027	77	243
b5v5_19025	-14	387
b5v5_13908	17	387
b5v5_07038	114	235
b5v5_20529	3	387
b5v5_19630	-13	387
b5v5_13302	-14	387
b5v5_16883	-13	387
b5v5_17840	-5	387
b5v5_02850	4	387
b5v5_17746	-13	387
b5v5_20859	-2	387
b5v5_17829	-15	387
b5v5_17075	5	387
b5v5_14145	4	387
b5v5_09964	-2	387
b5v5_18581	-10	387
b5v5_21902	8	387
b5v5_23641	32	387
b5v5_11218	-7	387
b5v5_06139	-8	387
b5v5_22512	0	387
b5v5_19167	-13	387
b5v5_13821	-13	387
b5v5_14922	-7	325
b5v5_14513	2	387
b5v5_06839	-12	387
b5v5_19896	-2	387
b5v5_12538	-11	387
b5v5_18731	9	386
b5v5_24844	27	386
b5v5_02526	-5	386
b5v5_18354	3	386
b5v5_14191	-2	386
b5v5_22408	23	386
b5v5_12091	-14	386
b5v5_22699	-2	386
b5v5_12280	-8	386
b5v5_17977	-2.5	386
b5v5_20860	-3	386
b5v5_16333	-4	386
b5v5_21707	35.5	386
b5v5_17544	-14	386
b5v5_12078	-7	386
b5v5_18247	-6	386
b5v5_20505	-5	386
b5v5_16978	28	386
b5v5_15763	45	386
b5v5_16398	-4	386
b5v5_12395	-14	386
b5v5_17712	-1	386
b5v5_21401	-2	386
b5v5_16917	-4	386
b5v5_21651	-15	373
b5v5_19142	-7	386
b5v5_14335	-10	386
b5v5_10067	12	386
b5v5_24003	21	386
b5v5_20621	-9	386
b5v5_17261	-12	386
b5v5_21367	-11	386
b5v5_19537	0	386
b5v5_20727	-11.5	386
b5v5_21959	13	386
b5v5_17398	-2	386
b5v5_16513	-7	386
b5v5_15935	22	386
b5v5_19207	-7	386
b5v5_16764	-12	386
b5v5_15967	-14	386
b5v5_22503	13	386
b5v5_21036	-3	386
b5v5_12246	-11	386
b5v5_19311	-7	386
b5v5_22649	61	386
b5v5_07507	-5	386
b5v5_22570	-8	386
b5v5_15333	0.5	386
b5v5_18126	-13	365
b5v5_18799	-4	386
b5v5_21701	-6	386
b5v5_15552	-14	386
b5v5_10253	28	386
b5v5_17689	-19	386
b5v5_14558	-6	386
b5v5_19899	12	386
b5v5_13840	16	386
b5v5_12308	0	386
b5v5_20584	-9.5	372
b5v5_18144	-17	386
b5v5_16335	-6	386
b5v5_17288	-4	386
b5v5_20245	-6	386
b5v5_19367	-14	386
b5v5_17655	-15	386
b5v5_23423	51	386
b5v5_18068	10	386
b5v5_17181	-10	386
b5v5_20535	-15	386
b5v5_11713	61	381
b5v5_15248	-8	386
b5v5_12354	-7	386
b5v5_19306	-11	386
b5v5_05759	22	386
b5v5_18057	6	386
b5v5_12727	-15	386
b5v5_18529	13	386
b5v5_22393	-11	386
b5v5_15968	-14	386
b5v5_10996	-13	386
b5v5_18114	-7.5	386
b5v5_16296	1.5	386
b5v5_19638	32	362
b5v5_18391	-7	386
b5v5_12084	-12	386
b5v5_21361	-12.5	386
b5v5_21264	-9	386
b5v5_15133	1	386
b5v5_11751	9	386
b5v5_23971	4	386
b5v5_18049	-12	386
b5v5_21663	1	386
b5v5_12861	-20.5	386
b5v5_21402	21	363
b5v5_20121	-9	386
b5v5_19586	-14	386
b5v5_15670	-5	386
b5v5_15814	-1	386
b5v5_24642	1	386
b5v5_12196	78	368
b5v5_18208	-6	386
b5v5_25209	-15	386
b5v5_13476	6	386
b5v5_13454	8	386
b5v5_22322	56	305
b5v5_22302	15	386
b5v5_14062	29	386
b5v5_22881	-1	386
b5v5_20503	-8	386
b5v5_11127	-10	386
b5v5_21015	-3	386
b5v5_15108	0	386
b5v5_25966	-9	386
b5v5_08389	2	386
b5v5_16718	-7	386
b5v5_22050	-10	386
b5v5_17797	-1	386
b5v5_22485	-16	386
b5v5_15403	-4	386
b5v5_21847	-3	386
b5v5_14115	57.5	386
b5v5_20831	15	386
b5v5_20005	-12	386
b5v5_03247	1	386
b5v5_10853	77	277
b5v5_15916	32	386
b5v5_18854	-8	386
b5v5_19922	40	386
b5v5_11747	15	386
b5v5_15328	16	386
b5v5_17520	-6	385
b5v5_19494	-11	385
b5v5_15180	-7	385
b5v5_16404	-15	385
b5v5_24502	-3	385
b5v5_01049	14	385
b5v5_12047	10	385
b5v5_14397	-1	385
b5v5_19528	-14	385
b5v5_19798	-4	385
b5v5_19755	56	385
b5v5_20995	36	385
b5v5_14297	71	385
b5v5_20350	-11	385
b5v5_21969	29	367
b5v5_18071	12	385
b5v5_15064	-8	385
b5v5_16326	-2	385
b5v5_16167	-10	385
b5v5_12897	-15	358
b5v5_24099	22	385
b5v5_11401	64	385
b5v5_19217	-5	385
b5v5_12388	82	385
b5v5_22365	-2	385
b5v5_11827	-11	385
b5v5_16912	-10	385
b5v5_15480	-7	385
b5v5_18530	7	385
b5v5_15575	51	385
b5v5_17838	-5	385
b5v5_16760	-15	385
b5v5_16689	67	385
b5v5_18123	-5.5	385
b5v5_10441	0	385
b5v5_11648	58.5	350
b5v5_22463	-10	385
b5v5_20758	1	385
b5v5_18044	3	385
b5v5_15307	-13	385
b5v5_13655	32	337
b5v5_06885	-4	385
b5v5_21850	-8	385
b5v5_13823	-5	385
b5v5_12654	73	299
b5v5_10392	-2	385
b5v5_20981	63.5	385
b5v5_13815	-16.5	385
b5v5_20260	-8	385
b5v5_18846	14	385
b5v5_09613	73	385
b5v5_13650	-10	385
b5v5_16227	23	385
b5v5_18505	-17	385
b5v5_18611	-4	385
b5v5_17377	-13	385
b5v5_18053	-10	385
b5v5_15048	-16	385
b5v5_13985	3	385
b5v5_17638	-13	385
b5v5_23344	-6	385
b5v5_19249	-12	385
b5v5_15567	-9	385
b5v5_13762	-9	385
b5v5_17441	-16	385
b5v5_21647	-8	385
b5v5_11760	-17	385
b5v5_17791	-3	385
b5v5_13678	1	385
b5v5_18303	-11	385
b5v5_16127	-15	385
b5v5_19842	39	385
b5v5_10276	55	320
b5v5_22985	30	385
b5v5_19026	-13	385
b5v5_20476	9	385
b5v5_05240	51	385
b5v5_15062	-12	385
b5v5_22080	-15	385
b5v5_24571	25	385
b5v5_18406	-12	385
b5v5_18467	3	385
b5v5_22643	-1	385
b5v5_24211	-1	385
b5v5_17883	-10	385
b5v5_21755	-10.5	385
b5v5_17790	11	385
b5v5_16254	-2	385
b5v5_21744	-7	385
b5v5_11035	-6	385
b5v5_15528	5	385
b5v5_12688	-11	385
b5v5_20807	-4	385
b5v5_17539	10	385
b5v5_12282	-10	385
b5v5_11227	-6	385
b5v5_22171	-6	385
b5v5_18582	-10	385
b5v5_19083	9	385
b5v5_18100	-14	385
b5v5_16692	-14	385
b5v5_17749	-8	385
b5v5_15085	72	352
b5v5_16829	8	385
b5v5_22464	-12	385
b5v5_14954	52.5	385
b5v5_23027	-10	385
b5v5_23286	-18	385
b5v5_19448	3	385
b5v5_13238	-10	385
b5v5_20990	-10	325
b5v5_17086	-15	385
b5v5_10290	-8	385
b5v5_13449	-8	385
b5v5_18041	2.5	385
b5v5_23989	-2	229
b5v5_17663	-3	385
b5v5_15577	-9	385
b5v5_17955	35.5	366
b5v5_15354	-6	385
b5v5_24197	-9	384
b5v5_18022	-7	384
b5v5_18498	-9	384
b5v5_21246	-11	384
b5v5_14135	43	384
b5v5_10218	-11	384
b5v5_21937	-7	384
b5v5_23391	-8.5	384
b5v5_19072	45	384
b5v5_07937	112	334
b5v5_21637	-1	384
b5v5_20012	-16	384
b5v5_17849	59	321
b5v5_18161	10.5	384
b5v5_19324	-11	384
b5v5_24778	7	384
b5v5_18615	-2	384
b5v5_21258	0	384
b5v5_19895	-10	384
b5v5_17804	4	384
b5v5_11511	12	384
b5v5_17360	-15	384
b5v5_15545	-7	384
b5v5_19913	14	384
b5v5_19359	17	384
b5v5_23054	-3.5	384
b5v5_14284	0	384
b5v5_13574	-8	384
b5v5_17953	25	384
b5v5_21653	1.5	384
b5v5_05403	-11	384
b5v5_11791	76.5	320
b5v5_18056	-14	384
b5v5_19153	-12	384
b5v5_19140	-4	384
b5v5_19228	-6	384
b5v5_18656	-4	384
b5v5_20898	-7	384
b5v5_25012	-12	384
b5v5_21862	5	384
b5v5_18242	-2	384
b5v5_09602	-12	384
b5v5_18329	-1	384
b5v5_19803	-4	384
b5v5_19313	-14.5	384
b5v5_14582	-8	384
b5v5_13881	-3	384
b5v5_13691	-6	384
b5v5_17438	-10	384
b5v5_15174	-11	384
b5v5_18904	-7	384
b5v5_13940	9	384
b5v5_06626	-19	384
b5v5_10570	-9	384
b5v5_22769	-8	384
b5v5_13844	1	384
b5v5_09256	-11	384
b5v5_24026	3	384
b5v5_12775	-6	384
b5v5_27017	0	384
b5v5_11093	9	384
b5v5_14064	102.5	286
b5v5_19746	-9	384
b5v5_17112	26	321
b5v5_20165	-11	384
b5v5_18665	-10	384
b5v5_14926	44	384
b5v5_19206	90	307
b5v5_21027	-9	384
b5v5_24159	-16	384
b5v5_14171	70	384
b5v5_15426	-12	384
b5v5_14781	-6.5	384
b5v5_16468	-8	384
b5v5_14615	-10	384
b5v5_20840	2	384
b5v5_19179	-4	384
b5v5_19432	15	384
b5v5_13252	0	384
b5v5_12110	-2	384
b5v5_07943	-14	384
b5v5_19213	-6	384
b5v5_20310	-6	384
b5v5_12545	-11	384
b5v5_12309	-7	384
b5v5_18433	-12	384
b5v5_20237	-13	384
b5v5_19656	-10	370
b5v5_20571	-15	384
b5v5_19615	-12	384
b5v5_20513	32	151
b5v5_20124	-7	384
b5v5_18217	-12	384
b5v5_23424	-7	384
b5v5_07327	-2	384
b5v5_21267	-8	384
b5v5_10122	107.5	252
b5v5_22286	-16	384
b5v5_17247	-11	384
b5v5_11917	-3	384
b5v5_17685	14	384
b5v5_22650	-7	384
b5v5_15929	67	295
b5v5_17087	-5	384
b5v5_16033	-6	384
b5v5_18500	-14	384
b5v5_12629	-15	384
b5v5_17836	9	384
b5v5_24489	5	384
b5v5_16191	3	384
b5v5_19031	41	384
b5v5_15697	4	384
b5v5_21960	-15	384
b5v5_17371	-6	383
b5v5_10254	6	383
b5v5_17581	-17	383
b5v5_14911	-14	383
b5v5_12831	60	383
b5v5_25898	0	383
b5v5_16175	-14	383
b5v5_16690	7	383
b5v5_22909	63	285
b5v5_24129	-13	383
b5v5_16621	38	356
b5v5_12731	-13	383
b5v5_18977	30	383
b5v5_24550	21	383
b5v5_15149	-2	383
b5v5_17593	68	383
b5v5_13058	16.5	383
b5v5_17904	-3	383
b5v5_17225	-13	383
b5v5_17677	-16	383
b5v5_18683	-18	383
b5v5_16879	-13	383
b5v5_21005	-7	383
b5v5_19225	-17	383
b5v5_13385	-15	383
b5v5_17395	1	383
b5v5_12760	-5	383
b5v5_17695	7	383
b5v5_18096	35	383
b5v5_24603	-9	383
b5v5_19364	-5	383
b5v5_17881	-11	383
b5v5_22381	71.5	383
b5v5_20485	-12	383
b5v5_22646	55	383
b5v5_18245	-18	383
b5v5_13086	-6	383
b5v5_23930	-13	383
b5v5_14268	4	383
b5v5_19172	-14	383
b5v5_20068	-11	383
b5v5_15297	11	383
b5v5_18926	97	235
b5v5_22388	-18	383
b5v5_22612	31	383
b5v5_18316	27	383
b5v5_21766	-3	383
b5v5_20544	0	383
b5v5_22759	-5	383
b5v5_20733	-15	383
b5v5_22149	-4	383
b5v5_08068	8	383
b5v5_13147	87	311
b5v5_14250	-8.5	383
b5v5_13013	-1	383
b5v5_04340	31.5	383
b5v5_22810	-14	383
b5v5_18383	-6	383
b5v5_23160	-6	383
b5v5_18462	-7	383
b5v5_18536	-4	383
b5v5_14286	13	383
b5v5_20101	9	383
b5v5_18662	9	383
b5v5_16429	-16	383
b5v5_13734	-7	383
b5v5_13195	-4	383
b5v5_23749	-9.5	383
b5v5_17015	1	383
b5v5_19154	95	343
b5v5_21553	18	383
b5v5_21198	-13	383
b5v5_16130	-8	383
b5v5_16051	45	362
b5v5_15420	13	383
b5v5_18168	14	383
b5v5_21954	-6	383
b5v5_11042	5.5	383
b5v5_10459	-13	383
b5v5_16490	14	383
b5v5_10344	-13	383
b5v5_17645	-14	383
b5v5_19049	21	383
b5v5_19706	10	383
b5v5_19449	-8	383
b5v5_20478	1	383
b5v5_12936	-6	383
b5v5_19649	-16	383
b5v5_18943	15	383
b5v5_15712	12	383
b5v5_12564	48	383
b5v5_22607	-7	383
b5v5_17340	11	383
b5v5_29106	-11	383
b5v5_16566	3	383
b5v5_21568	-7	383
b5v5_18918	-8	383
b5v5_18697	-5	344
b5v5_11988	-2	383
b5v5_11983	73	383
b5v5_18722	-12	383
b5v5_25093	81	319
b5v5_02492	0	383
b5v5_18020	-5	383
b5v5_11779	-12	383
b5v5_21002	-13	383
b5v5_22013	-20	383
b5v5_24412	7	383
b5v5_22341	37	383
b5v5_17484	-10	383
b5v5_17897	-17	383
b5v5_15539	-15	383
b5v5_06612	-13	383
b5v5_21418	-13	314
b5v5_19192	-15	383
b5v5_20506	-11	383
b5v5_19405	-10	383
b5v5_20611	-2	383
b5v5_18750	-9	383
b5v5_21808	30	375
b5v5_21071	-11	382
b5v5_21566	-6	333
b5v5_10109	0	382
b5v5_23468	11	382
b5v5_20353	-10	382
b5v5_20042	-3	382
b5v5_11354	-9	382
b5v5_14634	-13	382
b5v5_20734	1	382
b5v5_19785	54.5	382
b5v5_15503	-6.5	382
b5v5_21816	47.5	274
b5v5_19267	-6.5	382
b5v5_13970	111	339
b5v5_24256	5	382
b5v5_06991	4	382
b5v5_16740	14	382
b5v5_15416	28	382
b5v5_14736	-2	382
b5v5_13755	16	382
b5v5_15377	43	382
b5v5_19595	-4	382
b5v5_16979	-4	382
b5v5_22122	-11	382
b5v5_13633	3	382
b5v5_13275	-11	382
b5v5_11933	-12	382
b5v5_23477	-2	382
b5v5_15338	-10	382
b5v5_12638	7	382
b5v5_08722	101	312
b5v5_23133	-17	382
b5v5_16276	41.5	382
b5v5_18515	2.5	382
b5v5_21676	-8	382
b5v5_15053	19	382
b5v5_20612	-8	382
b5v5_09356	20	382
b5v5_21199	-7	382
b5v5_13215	-3	382
b5v5_20202	-16	382
b5v5_13934	-6	382
b5v5_19828	3	382
b5v5_18669	31	382
b5v5_20364	-10	382
b5v5_20166	21	382
b5v5_17985	-7	382
b5v5_11462	-12.5	382
b5v5_17297	-16.5	382
b5v5_20266	-3	382
b5v5_18763	26.5	382
b5v5_12089	-2	382
b5v5_15389	-2	382
b5v5_15680	-11	382
b5v5_21326	-13	382
b5v5_20427	-9	382
b5v5_17026	67	382
b5v5_18213	-10	382
b5v5_15490	2	382
b5v5_16061	18	382
b5v5_20631	-13	382
b5v5_16182	28	382
b5v5_23656	-10	382
b5v5_16369	12	382
b5v5_17504	-15	382
b5v5_12153	17	382
b5v5_14609	-13	382
b5v5_17124	-10	382
b5v5_18014	22	382
b5v5_13745	43	382
b5v5_17653	-17.5	382
b5v5_21632	-1	382
b5v5_12540	-10	382
b5v5_15318	20	382
b5v5_14948	19	382
b5v5_16153	-10	382
b5v5_21392	6	382
b5v5_20374	-4	382
b5v5_12183	-8	382
b5v5_21118	-7	382
b5v5_17492	-13	382
b5v5_13424	-6	382
b5v5_19846	8	382
b5v5_18361	-15	382
b5v5_17705	35	382
b5v5_13180	-14	340
b5v5_17530	11	382
b5v5_14764	37	382
b5v5_16248	-15	382
b5v5_22186	-12	382
b5v5_16122	-8	382
b5v5_20390	-9	382
b5v5_20408	19	382
b5v5_16353	-12	382
b5v5_19212	-11	382
b5v5_17162	-10	382
b5v5_10424	-2	382
b5v5_25987	-11	382
b5v5_24001	-2.5	382
b5v5_20632	-11	382
b5v5_18131	94	255
b5v5_18865	-9	382
b5v5_17569	51	382
b5v5_23034	-17	382
b5v5_17009	-10	382
b5v5_16846	-3	382
b5v5_16443	-11	382
b5v5_15787	-12	382
b5v5_04882	30	382
b5v5_20605	66	382
b5v5_16716	-2	382
b5v5_11330	-13	382
b5v5_19856	-14	382
b5v5_27151	16	382
b5v5_19659	-5	382
b5v5_19680	-8	382
b5v5_21081	-12	382
b5v5_12634	20	382
b5v5_17355	-14	382
b5v5_16251	12	373
b5v5_09451	91	315
b5v5_19089	-1	381
b5v5_14041	4	381
b5v5_11088	-12	381
b5v5_19406	-7	381
b5v5_17138	12	381
b5v5_05301	21	381
b5v5_18509	-4	381
b5v5_21441	-3	381
b5v5_24576	-4	381
b5v5_14088	24	318
b5v5_21919	-6	381
b5v5_12839	-11	381
b5v5_24512	71	381
b5v5_12430	108	381
b5v5_25057	-9	381
b5v5_18018	11	381
b5v5_21882	-12	381
b5v5_18352	-19	381
b5v5_19116	-4	381
b5v5_09755	-18	381
b5v5_18882	20	381
b5v5_12841	-10	381
b5v5_17998	-6	381
b5v5_21282	-1	381
b5v5_22544	-4	381
b5v5_15450	82	340
b5v5_16300	-2	381
b5v5_19575	-3	381
b5v5_19230	-9	381
b5v5_15850	99	356
b5v5_08300	36	381
b5v5_21591	47	344
b5v5_19365	3	381
b5v5_18232	-2	381
b5v5_17368	8	381
b5v5_18418	-9	381
b5v5_13148	22	381
b5v5_23086	-8	381
b5v5_20787	-9	381
b5v5_05534	60	381
b5v5_14832	19	381
b5v5_22061	-7	381
b5v5_21917	-12	381
b5v5_18289	-12	381
b5v5_11505	5	381
b5v5_15060	-4	381
b5v5_13114	72	381
b5v5_16640	-12	381
b5v5_18971	-17	381
b5v5_16343	-17	381
b5v5_23067	41	381
b5v5_13418	-8	381
b5v5_15947	-8	251
b5v5_02921	-6	381
b5v5_21336	-5	381
b5v5_19585	-5	381
b5v5_15558	-5	381
b5v5_05841	4	381
b5v5_22558	-15	381
b5v5_23519	-9	381
b5v5_17725	8	269
b5v5_19357	-11	381
b5v5_16214	1	381
b5v5_15914	0	381
b5v5_15139	44	381
b5v5_19160	-7	381
b5v5_21328	-6	255
b5v5_23155	62	381
b5v5_22902	-21	381
b5v5_20786	5	381
b5v5_16500	6	381
b5v5_17234	6	381
b5v5_23228	0	381
b5v5_21112	-15	381
b5v5_17413	-8	381
b5v5_20113	32	381
b5v5_12101	-10	381
b5v5_17954	-3	381
b5v5_21025	-10	381
b5v5_19660	0	381
b5v5_15962	-11	381
b5v5_19878	-3	381
b5v5_12961	-16	381
b5v5_18922	-1	381
b5v5_16239	-14	381
b5v5_21612	-5	381
b5v5_16208	12	381
b5v5_15082	-3.5	381
b5v5_00341	21	381
b5v5_09267	53	381
b5v5_10765	162	381
b5v5_11422	34	381
b5v5_09985	-14	381
b5v5_16001	-6	381
b5v5_19237	-12	381
b5v5_20868	14	381
b5v5_20415	38.5	381
b5v5_11977	-3	381
b5v5_17321	-12	381
b5v5_15223	0	381
b5v5_14128	-10	381
b5v5_13045	-7	381
b5v5_14259	-15	381
b5v5_19793	49.5	381
b5v5_20235	-16	381
b5v5_17708	-12	381
b5v5_14629	32	381
b5v5_20268	-6	381
b5v5_08768	77	374
b5v5_21095	-7	381
b5v5_25462	0.5	380
b5v5_19702	8	380
b5v5_18762	-14	380
b5v5_11224	0	380
b5v5_23512	13	380
b5v5_24421	-9	380
b5v5_17976	-18	380
b5v5_18436	4	380
b5v5_13077	-7	380
b5v5_19930	-4	380
b5v5_19534	-10	380
b5v5_18010	1.5	380
b5v5_21529	5	380
b5v5_15538	11	241
b5v5_10283	9	259
b5v5_21447	-7	380
b5v5_16997	2	380
b5v5_16534	-14	380
b5v5_22976	-13	380
b5v5_15264	-13	380
b5v5_19290	94	304
b5v5_17110	82	294
b5v5_12063	87	380
b5v5_21934	-14	380
b5v5_16164	4	380
b5v5_21426	-11	380
b5v5_13260	25	380
b5v5_11996	-16	341
b5v5_15619	35	380
b5v5_20052	6	203
b5v5_19412	24	380
b5v5_17031	18	380
b5v5_19715	-8	380
b5v5_16084	-3	380
b5v5_16669	-13	380
b5v5_12415	-7	380
b5v5_19276	-9	380
b5v5_10043	5	380
b5v5_19941	-1	380
b5v5_24336	-4	380
b5v5_22014	19	380
b5v5_13721	-8	380
b5v5_13362	-4	380
b5v5_20564	-8	323
b5v5_15975	-6	380
b5v5_11395	-14	380
b5v5_21077	38	380
b5v5_15809	3	380
b5v5_18709	-6	380
b5v5_22183	-13	380
b5v5_19502	40	366
